ppm,intensity
-5.099328918914958,34.209614697309235
-5.099013915361766,36.03267335112196
-5.098698911808574,37.94818608802092
-5.09838390825538,39.730051784534794
-5.098068904702188,41.186666552184704
-5.097753901148996,42.19621229810184
-5.097438897595801,42.7271439750707
-5.097123894042609,42.835287555804314
-5.096808890489417,42.63621749792816
-5.096493886936225,42.26061538194506
-5.096178883383031,41.80735234066526
-5.095863879829839,41.31083950100799
-5.095548876276645,40.73456478887613
-5.095233872723451,39.99320897146566
-5.094918869170259,38.994995624882336
-5.094603865617067,37.68828346767924
-5.094288862063875,36.094937416270284
-5.093973858510681,34.31826053494416
-5.0936588549574875,32.5230279989288
-5.0933438514042955,30.895457729314728
-5.093028847851102,29.59773683661581
-5.09271384429791,28.73256741049289
-5.092398840744718,28.32820181823803
